Loan_id,LoanAmount,Term,InterestRatePerYear ,Loan_Contract_Type,Process_date,Client_id,Repayment_id
28604,12963,59,8.899448385,CL,21/09/2019,128906,19028
110267,31180,59,12.49231875,CL,21/09/2019,15178,118808
105484,18144,59,16.24473245,CL,21/09/2019,946,22376
56711,12067,59,13.67049885,CL,21/09/2019,114650,2514
47841,24130,59,15.63660632,CL,21/09/2019,71719,88824
113802,18660,59,12.2263268,RL,21/09/2019,104318,18761
127130,5958,58,12.58247454,RL,21/09/2019,100272,85255
34365,16327,59,8.40633929,CL,21/09/2019,36697,62357
43139,5174,58,5.665855655,CL,21/09/2019,103279,20028
61070,27159,59,10.7327256,CL,21/09/2019,31465,54394
106130,19373,59,11.87512645,CL,21/09/2019,120583,36881
105176,16465,59,13.82855967,CL,21/09/2019,127912,90676
124587,24235,59,18.08971808,CL,21/09/2019,1599,59091
104049,15016,59,8.403158828,CL,21/09/2019,84243,15429
113344,20550,58,11.06626657,CL,21/09/2019,31135,99706
79261,18978,59,15.78933142,CL,21/09/2019,100028,84772
110723,31096,58,16.21511741,CL,21/09/2019,65259,49312
77009,16921,59,19.62005417,RL,21/09/2019,45736,81986
114953,17087,59,10.45923963,CL,21/09/2019,82987,80665
58910,9131,59,10.5984622,CL,21/09/2019,1877,112651
8139,6029,58,16.70112748,CL,21/09/2019,20994,77125
114117,12767,59,12.18012968,CL,21/09/2019,112742,5968
53998,18401,59,8.138138491,CL,21/09/2019,104836,33074
92518,26606,58,12.1408425,CL,21/09/2019,112939,36186
16939,28110,59,12.25029971,CL,21/09/2019,26271,67203
14037,32431,58,18.65197531,CL,21/09/2019,46410,107921
31642,9780,59,11.24538877,CL,21/09/2019,98532,11635
17231,20684,59,6.636229678,RL,21/09/2019,123162,52691
18259,19852,59,14.73694717,RL,21/09/2019,49987,103967
98096,3888,58,13.6421843,CL,21/09/2019,13457,48948
51075,16110,58,17.86003663,CL,21/09/2019,62772,86842
129391,4082,59,19.2971037,RL,21/09/2019,8487,126879
89892,15109,58,16.04977334,CL,21/09/2019,20428,3225
34170,23940,59,8.959516066,CL,21/09/2019,17069,19143
28827,6374,59,6.182383325,CL,21/09/2019,106901,88386
88928,5257,58,8.646437412,CL,21/09/2019,29982,58191
72456,14724,59,12.1435536,CL,21/09/2019,36849,124701
40811,7176,59,14.70907061,CL,21/09/2019,51902,52406
55678,19376,58,10.15711543,CL,21/09/2019,33488,38298
109631,17527,59,18.27423558,CL,21/09/2019,45088,89975
111414,14378,58,12.52225208,CL,21/09/2019,102574,48764
126219,33554,58,18.53407133,CL,21/09/2019,19203,31351
94797,25700,58,6.079341984,CL,21/09/2019,113435,16923
11010,20591,58,9.583039806,CL,21/09/2019,123586,117201
93789,22560,58,7.326111244,CL,21/09/2019,8019,58578
20750,7082,59,6.885310941,CL,21/09/2019,101848,15842
8889,21688,58,22.33950313,CL,21/09/2019,126127,106584
129794,27456,59,7.282421644,CL,21/09/2019,51134,9700
19973,10354,58,10.4194913,CL,21/09/2019,97431,102692
122218,27505,59,12.39953847,CL,21/09/2019,49363,114452
92342,20236,59,11.29054621,CL,21/09/2019,30568,39094
65097,10161,59,11.77382119,CL,21/09/2019,3201,85846
50429,11576,59,13.30868518,CL,21/09/2019,28058,14857
105590,29098,58,10.84775499,CL,21/09/2019,69370,45284
128825,18502,59,16.21999777,CL,21/09/2019,75332,86292
6418,21723,59,14.14613038,CL,21/09/2019,116884,51767
129014,28050,58,14.49685928,CL,21/09/2019,70606,38495
22096,31255,59,8.780782346,CL,21/09/2019,120862,126356
33177,14713,58,9.508096236,CL,21/09/2019,39545,41275
22655,16357,59,12.03983581,CL,21/09/2019,96892,24056
112810,2114,58,13.79439656,CL,21/09/2019,65257,122856
5576,2017,59,6.235195498,CL,21/09/2019,22714,86674
113973,19567,59,10.75960213,CL,21/09/2019,126047,115717
41696,14911,59,14.66151445,CL,21/09/2019,85993,77188
117407,14284,59,5.57654562,CL,21/09/2019,93585,22179
105818,21843,58,5.819750351,CL,21/09/2019,72000,62338
13606,15358,58,12.76282773,CL,21/09/2019,128471,57221
46185,21328,58,5.539227031,CL,21/09/2019,40380,15787
115179,20209,59,11.61699234,CL,21/09/2019,53801,124569
103162,15883,59,12.73796573,CL,21/09/2019,777,5719
85002,16567,59,16.36748467,CL,21/09/2019,36520,87737
39994,14776,59,9.10379747,CL,21/09/2019,26096,4068
41838,30272,58,11.74477045,RL,21/09/2019,43099,29070
69672,11380,58,14.35779118,CL,21/09/2019,61402,107749
15098,19790,59,11.54380399,CL,21/09/2019,79074,105517
93167,30039,59,6.052149161,RL,21/09/2019,110545,50457
105861,8240,59,10.21704931,CL,21/09/2019,90258,12346
78749,14401,59,16.46151232,CL,21/09/2019,67721,30352
26153,31967,59,16.23406548,CL,21/09/2019,11817,10594
90080,27430,59,8.101481704,RL,21/09/2019,111752,35859
126351,20960,59,10.8204873,CL,21/09/2019,57195,106233
19179,23675,59,20.46207322,CL,21/09/2019,125030,5978
55651,27960,58,17.13714556,RL,21/09/2019,30549,53626
35538,33148,59,12.47363621,CL,21/09/2019,10444,81923
23291,13881,59,11.41135677,CL,21/09/2019,90189,106659
79049,15590,58,7.058310687,CL,21/09/2019,497,95407
102810,8819,59,8.39046478,CL,21/09/2019,53243,14647
89150,14373,59,17.80508592,CL,21/09/2019,119177,64439
53669,2775,58,12.32749384,CL,21/09/2019,113844,65221
98357,28939,59,13.92849813,CL,21/09/2019,119209,1722
13874,9553,59,7.982784862,CL,21/09/2019,84750,35293
129022,21781,58,7.904627946,CL,21/09/2019,68986,6338
126590,10008,58,17.32224793,CL,21/09/2019,49659,99036
53151,4018,59,10.64396167,CL,21/09/2019,40221,76461
16629,26716,59,9.549850719,CL,21/09/2019,22193,114648
63687,28071,59,10.95316951,RL,21/09/2019,66990,117286
78932,19868,58,12.99933112,CL,21/09/2019,1846,39112
57454,21995,59,8.712325135,,21/09/2019,26586,125962
30852,19358,58,7.269769251,CL,21/09/2019,27333,109807
95313,26476,59,10.99828827,CL,22/09/2019,81744,123546
49912,15457,59,9.133790092,CL,22/09/2019,33503,121105
15047,27637,59,9.75710305,RL,22/09/2019,33989,29985
14585,17499,59,9.879199612,CL,22/09/2019,6415,120521
19867,6949,59,19.43891842,CL,22/09/2019,116290,65747
34093,8070,59,9.637055629,CL,22/09/2019,43145,66208
83285,8021,59,15.01599552,CL,22/09/2019,63412,92788
69414,5866,58,9.874711953,,22/09/2019,106920,103275
86485,6732,59,17.02671258,CL,22/09/2019,37836,100791
82649,17479,59,10.02875134,CL,22/09/2019,7279,124002
117833,22322,59,19.57946136,CL,22/09/2019,9973,110884
96858,16340,58,7.193237781,CL,22/09/2019,29465,94223
129299,16038,59,12.39534025,CL,22/09/2019,77456,125147
47659,20602,59,10.60013395,CL,22/09/2019,42607,69447
29886,5986,59,5.629435323,RL,22/09/2019,78316,91682
62475,30856,59,10.12188029,CL,22/09/2019,36718,30243
74761,7337,58,12.5093117,,22/09/2019,74539,115006
38630,26722,58,13.42509042,RL,22/09/2019,84880,54636
73742,8590,59,19.452828,CL,22/09/2019,31503,126093
22598,29626,58,14.10353561,CL,22/09/2019,84648,55881
63479,8789,59,14.51286257,CL,22/09/2019,105682,71581
29469,20517,59,14.79487411,CL,22/09/2019,44792,29894
19052,6252,59,15.60717167,,22/09/2019,72583,38780
67749,27496,59,9.535573228,CL,22/09/2019,65997,36605
12790,18429,59,5.738488585,CL,22/09/2019,116984,21498
116663,15343,59,5.614039022,CL,22/09/2019,27552,101274
59880,4675,59,6.585185498,CL,22/09/2019,48498,37320
66479,9714,58,11.18176345,RL,22/09/2019,40939,9450
67695,27510,59,14.00310059,CL,22/09/2019,63108,19871
20560,13120,58,14.32593626,CL,22/09/2019,55664,11090
90420,12363,58,14.73401986,CL,22/09/2019,109593,2111
91320,16939,59,13.44567039,CL,22/09/2019,85168,94518
126501,28819,59,13.51376146,CL,22/09/2019,54378,15117
78095,3920,59,17.29457998,CL,22/09/2019,35195,96778
74211,14349,59,12.09816336,CL,22/09/2019,66429,110826
49202,25919,59,9.528481683,RL,22/09/2019,25525,57482
33118,6060,59,10.78412347,CL,22/09/2019,57071,76762
74069,30054,59,10.40143753,CL,22/09/2019,111106,113090
75949,14756,58,6.228527238,RL,22/09/2019,8455,57464
30456,6147,58,15.50165466,CL,22/09/2019,112716,106977
84020,7700,58,10.44123274,CL,22/09/2019,18452,126100
70581,9113,59,9.77249294,CL,22/09/2019,16137,22951
119586,25530,59,14.47386417,CL,22/09/2019,95953,65589
27106,9427,36,13.39472916,CL,22/09/2019,36996,52717
88826,15117,59,8.262196497,CL,22/09/2019,8147,7658
28380,3654,58,9.578931712,CL,22/09/2019,102844,100779
17476,21855,58,17.87879561,CL,22/09/2019,73829,83872
11394,33864,59,9.104239075,CL,22/09/2019,101589,117645
28673,8733,59,18.78840036,CL,22/09/2019,13144,10604
119241,1829,59,10.99873066,CL,22/09/2019,25609,46276
14869,29650,58,9.04298753,CL,22/09/2019,24235,46663
8732,8587,58,9.069834927,CL,22/09/2019,33082,24955
10964,17542,58,9.300538725,RL,22/09/2019,41972,48163
60838,8485,59,10.59341543,CL,22/09/2019,99963,44362
33310,14774,59,8.400416091,CL,22/09/2019,104675,62987
88935,12759,59,12.17928817,CL,22/09/2019,58452,125307
129638,27639,59,5.963756314,CL,22/09/2019,13255,96677
104887,9138,36,13.33907138,CL,22/09/2019,17047,101144
103156,16607,58,5.59826034,RL,22/09/2019,88248,55388
108765,12739,59,8.532316062,CL,22/09/2019,20062,23654
44970,22134,58,25.73133997,CL,22/09/2019,113655,96652
105304,13654,58,14.40147829,CL,22/09/2019,3513,103306
99585,10892,59,9.788057764,RL,22/09/2019,14376,60261
95220,32991,59,13.01929515,CL,22/09/2019,105252,42762
104493,28731,59,12.15390566,CL,22/09/2019,91963,69773
62662,33937,59,12.27135556,CL,22/09/2019,126075,100893
85507,7804,59,8.665005167,RL,22/09/2019,110321,39305
23085,16124,59,12.15599773,CL,22/09/2019,34400,71817
86923,29942,58,8.031566084,CL,22/09/2019,65206,40178
87463,15388,59,6.23077351,CL,22/09/2019,18564,124883
81962,10126,58,9.61978005,CL,22/09/2019,124117,54001
23488,27684,58,10.12407034,CL,22/09/2019,67134,91663
31497,28686,58,12.60972523,CL,22/09/2019,52426,103820
105113,7821,59,10.12927973,CL,22/09/2019,54108,43932
119769,21132,59,24.1713628,CL,22/09/2019,67174,116882
27828,25681,59,6.591558447,RL,22/09/2019,1354,37328
44515,15898,59,14.39901623,CL,22/09/2019,125459,98164
5453,15572,58,13.88601137,CL,22/09/2019,109237,36884
121359,8495,59,11.57316404,CL,22/09/2019,113167,13293
53016,11858,58,13.56450597,CL,22/09/2019,26031,79014
37283,2216,59,12.09156246,CL,22/09/2019,61181,23109
115084,12657,59,9.119300204,CL,22/09/2019,58319,107014
57319,15837,59,13.60921424,CL,22/09/2019,82114,103410
84911,1968,59,11.58281328,CL,22/09/2019,30464,74557
63514,17566,59,7.46864627,CL,22/09/2019,128024,72660
25646,32155,59,12.83970571,CL,22/09/2019,84345,18883
14694,29455,59,14.91824366,CL,22/09/2019,60416,55694
115759,25116,59,5.96466241,CL,22/09/2019,122005,87543
81668,4749,58,14.4121973,CL,22/09/2019,50833,4082
108562,14653,59,22.31913702,CL,22/09/2019,68621,74207
7492,8870,59,15.51256299,CL,22/09/2019,72811,34192
18867,14243,58,21.02849435,CL,22/09/2019,125845,35456
31090,16259,59,11.52090041,CL,22/09/2019,31028,52634
117750,10503,58,10.20255014,CL,22/09/2019,95249,84920
104168,6183,59,14.97584546,CL,22/09/2019,114708,129086
11007,3584,58,12.42470743,CL,22/09/2019,94362,31411
79563,18482,59,9.942870772,RL,22/09/2019,7745,82422
19047,34780,59,8.986990633,CL,22/09/2019,117328,81402
92046,28569,59,11.09058542,CL,22/09/2019,19995,37523
120077,8503,58,9.681243457,CL,22/09/2019,121091,7756
866,19922,59,15.61631845,RL,22/09/2019,3753,116746
118794,13999,59,10.48904103,CL,22/09/2019,54736,93318
26130,15279,59,11.59241113,CL,22/09/2019,50884,26670
53185,9817,58,9.618053666,CL,22/09/2019,60867,58308
81219,15459,59,9.723577102,CL,22/09/2019,106564,57765
42131,23089,58,11.41679173,CL,22/09/2019,90608,90565
25252,4313,59,11.92399518,CL,22/09/2019,33608,108372
116421,7380,59,10.68462174,CL,22/09/2019,113225,91554
77778,1369,58,18.09585196,CL,22/09/2019,97439,39309
86821,15947,58,11.06159283,CL,22/09/2019,3766,26738
533,14960,59,17.76360274,CL,22/09/2019,112330,89954
121890,21588,59,13.1934292,CL,22/09/2019,84630,106292
116246,19148,59,17.58501272,RL,22/09/2019,71661,30908
36719,13006,59,15.45751509,CL,22/09/2019,43865,121315
29763,21498,58,12.21113665,CL,22/09/2019,80130,71684
109218,8837,59,6.505912399,CL,22/09/2019,2030,4885
51560,8305,58,10.44065568,CL,22/09/2019,83762,118237
10861,4863,58,13.99606255,,22/09/2019,65370,119167
64901,15970,59,17.37823981,CL,22/09/2019,15418,92198
39933,11367,59,18.53952343,CL,22/09/2019,121606,110520
61413,21028,59,6.010956065,CL,22/09/2019,11922,125706
40787,16794,59,17.34060915,RL,22/09/2019,13437,120814
12239,7474,36,5.901086711,CL,22/09/2019,5639,53593
25478,17216,59,10.50211488,CL,22/09/2019,115010,88110
126001,22334,59,11.31146191,CL,22/09/2019,1623,5406
6812,21108,59,8.317735056,CL,22/09/2019,81493,79188
6716,3290,59,11.08115374,RL,22/09/2019,52944,61828
24233,9284,59,9.267745682,CL,22/09/2019,19907,125714
56009,13233,59,15.62516547,CL,22/09/2019,126622,85192
17629,33210,59,9.454884427,CL,22/09/2019,20799,60423
56548,29906,59,10.24158355,RL,22/09/2019,71649,37873
86501,29885,58,14.09711014,CL,22/09/2019,24226,79777
100815,14858,59,10.21432073,CL,22/09/2019,110924,19076
78115,34659,58,12.96244114,CL,22/09/2019,93332,25410
60377,5988,59,14.3908343,CL,22/09/2019,111781,52763
92559,17475,58,8.385227588,CL,22/09/2019,101064,52689
36168,18237,58,12.94625115,CL,22/09/2019,6430,128806
35264,17971,58,13.28239792,CL,22/09/2019,4690,68063
105165,8599,59,15.83488797,CL,22/09/2019,87357,23708
2699,7211,59,8.259284551,CL,22/09/2019,124466,30085
47261,31149,58,6.094784772,CL,22/09/2019,43388,84668
79661,14426,58,17.33218221,CL,22/09/2019,128027,77510
76786,24111,59,6.870418709,CL,22/09/2019,50780,109603
7396,4979,58,17.80382516,CL,22/09/2019,29472,33286
69476,24375,59,11.70670327,CL,22/09/2019,2887,24832
34619,23414,58,20.12084486,CL,22/09/2019,53409,93174
40591,11915,59,14.23528055,CL,22/09/2019,25474,21667
30709,14433,59,8.224971403,CL,22/09/2019,106958,26253
58051,23078,58,10.86561932,CL,22/09/2019,105881,68003
111885,33094,59,11.19816645,CL,22/09/2019,71151,95991
87422,22454,59,12.46154299,CL,22/09/2019,101309,15121
94632,6535,59,17.66662492,CL,22/09/2019,21694,44148
57920,15228,59,7.676217945,CL,22/09/2019,83814,89285
51518,17466,59,15.39083194,CL,22/09/2019,69548,29800
19590,9021,59,11.65668641,CL,22/09/2019,60344,8087
91864,21344,58,9.992777008,CL,22/09/2019,79325,50913
99554,17355,59,14.56089669,CL,22/09/2019,33230,97755
81769,14769,59,6.335730376,CL,22/09/2019,98131,56062
84834,18921,59,12.79572956,CL,22/09/2019,129505,101486
98179,6452,58,16.69617713,CL,22/09/2019,44013,64794
72639,15890,59,12.67130695,CL,22/09/2019,92246,73998
128348,15667,59,13.18312635,CL,22/09/2019,94697,74323
74386,8527,59,5.502134257,RL,22/09/2019,35863,48083
74726,21818,59,8.663198982,CL,22/09/2019,121859,93094
119940,7923,59,8.02244472,CL,22/09/2019,89719,128577
18420,26032,58,13.49778945,CL,22/09/2019,56832,6863
27413,28758,58,17.25136487,CL,22/09/2019,127618,104155
120956,18357,59,9.877718489,CL,22/09/2019,117162,43838
123323,5893,59,7.524195121,CL,22/09/2019,101952,59373
15789,16672,58,5.718574898,CL,22/09/2019,21847,60913
41950,26550,58,6.014476339,CL,22/09/2019,74910,31776
57801,16967,59,7.956078184,CL,22/09/2019,51025,66854
101643,32508,59,11.76352163,CL,22/09/2019,95562,47263
15378,1561,59,7.389789355,CL,22/09/2019,100476,23024
108988,6252,59,10.25974908,CL,22/09/2019,126492,7590
119093,21306,58,10.21524121,CL,22/09/2019,71343,122521
37613,13013,59,15.19779278,CL,22/09/2019,94937,108935
16201,33206,59,10.70158696,CL,22/09/2019,7687,43744
31380,21299,59,18.31698082,CL,22/09/2019,45479,42225
67776,30349,59,5.930860701,CL,22/09/2019,19848,537
110190,19686,36,22.0780154,RL,22/09/2019,94266,108875
96112,21419,58,15.28382925,CL,22/09/2019,73323,59219
10423,8158,59,7.410092297,CL,22/09/2019,118112,120594
11769,25620,59,18.25676335,CL,22/09/2019,77322,34502
3234,33458,59,10.19585883,CL,22/09/2019,124567,54787
40214,15359,59,11.96579416,CL,22/09/2019,76557,31997
43940,20258,58,9.004632858,CL,22/09/2019,35250,28342
61658,4996,58,9.177500277,CL,22/09/2019,2532,98294
97101,4731,59,19.67996784,CL,22/09/2019,31455,93401
123448,15882,59,11.21444711,CL,22/09/2019,92007,84108
7001,31243,58,10.84039945,RL,22/09/2019,101749,47757
63426,34726,58,18.54110307,CL,22/09/2019,65530,99070
26231,22501,59,9.785192854,CL,22/09/2019,21985,31108
85524,3819,59,7.792093579,CL,22/09/2019,25409,77723
73119,29642,59,10.07048285,CL,22/09/2019,107825,57415
10492,20379,59,12.02347971,CL,22/09/2019,26359,62101
93983,25954,59,14.51868962,CL,22/09/2019,47181,55234
37430,14626,59,10.18450202,CL,22/09/2019,77700,74179
96700,4035,59,5.956627396,CL,22/09/2019,46402,38988
82450,4834,59,10.74082921,CL,22/09/2019,58676,1585
31613,15090,59,6.835363819,CL,22/09/2019,12739,37856
88158,31731,58,11.16402785,CL,22/09/2019,54395,90195
124398,12218,58,8.869555463,CL,22/09/2019,106887,60697
28658,20753,59,8.152179661,RL,22/09/2019,129405,100976
116417,16783,59,8.658707282,CL,22/09/2019,72875,26772
34650,23891,59,11.30741671,CL,22/09/2019,127318,74795
84210,22416,59,12.52222366,CL,22/09/2019,46822,97395
10702,20564,59,11.40596878,CL,22/09/2019,31563,97274
103911,17971,58,13.81440835,RL,22/09/2019,101509,36544
4319,24540,59,6.77924553,CL,22/09/2019,39172,17371
124307,15657,58,14.47254486,CL,22/09/2019,123129,39482
104183,7046,59,11.90246584,CL,22/09/2019,12486,88149
6728,10355,59,14.3595675,CL,22/09/2019,13073,65742
29562,7905,58,11.19171353,CL,22/09/2019,72355,124542
28373,10631,59,15.6411821,CL,22/09/2019,17228,47672
93396,4425,59,13.80749321,CL,22/09/2019,28775,111481
121882,4484,59,7.303313825,CL,22/09/2019,69612,101691
43983,1882,58,8.563670353,RL,22/09/2019,9873,99010
20412,33967,59,15.35183254,CL,22/09/2019,15919,19964
123806,15631,59,14.69714358,CL,22/09/2019,127345,117939
29520,18994,59,5.850621757,CL,22/09/2019,5492,109031
39843,3472,59,12.10225639,CL,22/09/2019,109417,112315
55938,15943,58,15.67060455,RL,22/09/2019,97540,73452
91900,13497,59,12.36127045,,22/09/2019,86043,107711
29074,30625,59,7.768634884,CL,22/09/2019,121555,82525
13739,13246,36,6.508158378,CL,22/09/2019,61251,46819
89870,18807,58,7.534046189,CL,22/09/2019,58690,1339
87993,2929,59,11.55891554,CL,22/09/2019,39101,126505
99073,21703,59,16.5741145,CL,22/09/2019,97996,79954
62813,33538,59,9.510420968,,22/09/2019,14381,31799
82528,18254,59,10.07214649,CL,22/09/2019,114727,6877
3449,15876,59,9.452141529,CL,22/09/2019,127191,7385
121900,23257,58,10.31980036,CL,22/09/2019,93376,2162
120097,11177,58,11.70058895,CL,22/09/2019,10135,53668
92396,13762,59,15.1636669,RL,22/09/2019,51190,24900
89409,14289,58,11.05871334,CL,22/09/2019,57743,76934
55210,15036,59,5.878910078,CL,22/09/2019,115343,71848
13097,5754,59,19.49293379,CL,22/09/2019,92460,93935
86704,22133,58,13.38528521,,22/09/2019,115151,27351
80743,9029,59,10.64887051,CL,22/09/2019,21656,31686
66978,15970,59,10.65023767,RL,22/09/2019,16562,56076
94807,21994,59,9.347188527,CL,22/09/2019,108616,12753
60961,15288,59,10.67635728,CL,22/09/2019,107097,87110
65358,20904,58,9.425062499,CL,22/09/2019,50925,43095
73946,19313,59,14.59379516,CL,22/09/2019,101577,17539
70408,10112,58,9.31359776,CL,22/09/2019,90493,105933
127411,18821,58,10.11977923,RL,22/09/2019,93894,127210
122605,16588,59,10.68215929,CL,22/09/2019,42422,56809
29749,9919,59,7.582292263,CL,22/09/2019,119870,33678
107114,12295,58,8.567948687,CL,22/09/2019,3007,92456
114948,17816,58,22.8768471,RL,22/09/2019,62034,63213
57872,10370,58,20.79695169,CL,22/09/2019,97054,34857
26233,7453,59,14.16584188,CL,22/09/2019,108636,121094
62505,4706,58,8.119949271,CL,22/09/2019,21122,33762
115441,15149,59,11.74934183,CL,22/09/2019,68225,62543
40906,19883,59,15.06831451,CL,22/09/2019,45433,81699
32140,10012,58,12.87332907,CL,22/09/2019,20661,52920
70974,5375,58,10.49890099,CL,22/09/2019,58142,106478
105714,13699,59,13.25300509,CL,22/09/2019,26824,51372
24827,26192,59,11.77727698,CL,22/09/2019,57336,45803
75378,9675,59,17.05612459,,22/09/2019,8090,73896
6445,22846,59,10.95697547,CL,22/09/2019,52743,80503
76137,14470,58,11.22756685,CL,22/09/2019,116983,68497
4058,21415,59,7.908559073,CL,22/09/2019,16419,41981
129772,21368,58,7.016442786,CL,22/09/2019,4490,36753
77404,20687,59,9.635975854,CL,22/09/2019,126559,73960
31039,11009,59,5.485918241,CL,22/09/2019,55451,126033
111323,22436,58,15.10283846,CL,22/09/2019,38978,51454
79988,17489,59,10.81874707,CL,22/09/2019,90234,87937
45014,26184,59,9.040859678,CL,22/09/2019,116919,83235
3687,15277,59,10.29484563,CL,22/09/2019,98271,58169
54348,28867,58,7.636958449,CL,22/09/2019,112949,110002
73429,2493,58,13.56405201,RL,22/09/2019,51511,360
61499,15317,58,9.728922643,CL,22/09/2019,15101,90132
33405,9288,59,8.739171886,CL,22/09/2019,66756,42006
321,15532,59,9.672772138,CL,22/09/2019,86513,48246
79968,16200,59,13.46686151,CL,22/09/2019,45084,45458
34901,4359,58,9.582001886,CL,22/09/2019,74108,105778
19355,12822,59,11.71181727,CL,22/09/2019,33239,60076
43997,29184,59,20.25603967,CL,22/09/2019,106192,9291
41286,22793,58,16.36397724,CL,22/09/2019,99825,2663
78588,33384,59,7.423670614,CL,22/09/2019,77578,15320
40582,23523,58,17.1435798,CL,22/09/2019,69779,90060
63772,3844,59,16.06878188,CL,22/09/2019,76830,53025
36061,19334,59,9.893574572,RL,22/09/2019,117570,79703
64714,9788,59,10.50385048,CL,22/09/2019,94830,116871
51287,12210,59,20.64466993,CL,22/09/2019,5414,95867
11260,11373,59,14.30282646,CL,22/09/2019,43722,124633
27732,21892,58,19.82856595,RL,22/09/2019,125128,45200
95482,8224,59,16.22919146,CL,22/09/2019,71981,25521
6216,6985,58,6.859555674,CL,22/09/2019,30724,59947
67792,22279,58,14.14449235,CL,22/09/2019,59725,114140
64523,8048,58,12.25649766,CL,22/09/2019,125344,109109
58369,21378,59,14.09550575,CL,22/09/2019,55020,62364
96033,8285,58,12.25780906,CL,22/09/2019,108750,106819
81468,11799,59,11.19101564,CL,22/09/2019,94360,60553
93850,9731,59,11.32212223,,22/09/2019,67094,67569
8281,17984,59,17.37950581,CL,22/09/2019,42713,56620
121869,16033,59,11.41652502,CL,22/09/2019,86978,71681
71886,10956,59,9.125160687,CL,22/09/2019,46065,122423
90232,21805,59,9.118245772,CL,22/09/2019,21828,63624
120622,15862,59,19.62195722,CL,22/09/2019,2228,103390
49024,33348,58,20.02994704,CL,22/09/2019,106998,102063
4600,6121,59,14.89071548,CL,22/09/2019,109913,1739
78203,18351,59,6.695243234,CL,22/09/2019,24288,23323
81863,13629,58,10.88248754,RL,22/09/2019,16533,25602
41025,18458,59,10.11036053,CL,22/09/2019,19401,49252
109672,15933,58,9.72519562,CL,22/09/2019,58226,91526
23177,11022,58,14.74583186,CL,22/09/2019,81768,72949
94274,8218,59,5.959492036,CL,22/09/2019,100260,91367
106592,22210,59,9.57029678,,22/09/2019,124082,128982
108599,21743,59,14.48893685,CL,22/09/2019,114271,128960
47854,3773,59,12.15824966,CL,22/09/2019,34278,22272
74563,27104,58,7.241450273,CL,22/09/2019,69393,23875
37670,21240,58,11.91156944,CL,22/09/2019,83949,65488
20592,17067,59,13.27094846,CL,22/09/2019,73200,84494
89036,18087,59,12.78667806,CL,22/09/2019,115256,30508
37401,8060,36,12.06356148,CL,22/09/2019,28116,11316
100431,20426,59,16.86626016,CL,22/09/2019,8299,15486
115431,16566,58,5.954128647,CL,22/09/2019,16210,23820
33470,18922,58,8.650043286,CL,22/09/2019,44065,48417
92969,5716,59,18.36682961,CL,22/09/2019,63239,30158
89695,6771,59,9.495586415,CL,22/09/2019,57277,50591
62084,13909,59,10.4535576,CL,22/09/2019,3156,24339
109939,30709,59,12.59858574,CL,22/09/2019,63884,48959
37343,9799,58,15.41439602,CL,22/09/2019,50441,76
80221,16695,58,9.864546634,CL,22/09/2019,118865,106373
61421,17451,59,7.738646465,CL,22/09/2019,105792,38426
12762,16612,58,8.786902663,CL,22/09/2019,74735,5542
71610,34690,59,9.608729052,,22/09/2019,97729,34007
59982,11932,58,11.08097981,CL,22/09/2019,16881,112829
68299,25834,58,12.50931366,CL,22/09/2019,35470,44189
88568,34866,59,12.72350515,CL,22/09/2019,53950,123184
81910,19426,58,10.32499361,RL,22/09/2019,58344,65721
108206,27113,59,12.08053277,CL,22/09/2019,77630,20245
13775,33274,59,6.370114381,CL,22/09/2019,119902,107348
54749,23853,58,7.858909775,CL,22/09/2019,109860,9808
129120,11300,58,12.32991474,CL,22/09/2019,121131,65606
111473,24238,59,12.71946853,CL,22/09/2019,124311,96248
44908,26633,59,10.57190843,CL,22/09/2019,76023,66825
50663,6723,58,8.826184596,CL,22/09/2019,97067,117854
45082,4243,59,16.84824256,CL,22/09/2019,56937,109447
117764,21230,59,7.964177404,CL,22/09/2019,127389,83347
104138,31892,59,10.52817422,CL,22/09/2019,109050,60369
23723,10339,59,17.14622712,CL,22/09/2019,78394,72674
12399,15639,59,13.87494208,CL,22/09/2019,67609,646
7593,5172,58,10.06578362,RL,22/09/2019,54948,125705
93636,21331,59,14.28573602,RL,22/09/2019,118976,7000
91957,32404,59,10.0971601,CL,22/09/2019,40326,23088
2124,18276,59,9.120516949,CL,22/09/2019,92439,127512
2627,29501,58,9.985881866,CL,22/09/2019,110287,126996
73282,28791,59,10.71347969,CL,22/09/2019,113151,125780
34719,7054,59,9.474551376,CL,22/09/2019,73008,29658
69294,11073,59,6.722482672,CL,22/09/2019,91674,21051
65905,12077,59,8.955857661,CL,22/09/2019,17987,78699
94643,15113,58,18.31496914,CL,22/09/2019,2675,85951
42478,15446,59,6.214838585,CL,22/09/2019,100845,60849
61709,15599,59,16.49258738,CL,22/09/2019,47328,90302
82533,13217,58,16.68054238,CL,22/09/2019,70566,75383
104950,18451,59,14.45099201,CL,22/09/2019,11634,115122
36857,22576,59,14.68728222,,22/09/2019,27230,72223
18174,17429,58,7.842719166,CL,22/09/2019,91160,13136
102407,14834,58,8.276506225,CL,22/09/2019,55924,84038
122014,7280,59,17.9862406,CL,22/09/2019,16970,8765
3114,16012,58,11.39437188,CL,22/09/2019,47228,20334
85131,32304,59,16.20360808,CL,22/09/2019,92064,68740
31941,20414,59,17.34980823,CL,22/09/2019,111248,39641
