Loan_id,accm_txn_complete_time
114335,5/18/2022 0:00
86803,5/19/2022 0:00
68102,5/20/2022 0:00
77838,5/21/2022 0:00
58302,5/16/2022 0:00
38390,5/17/2022 0:00
103122,5/18/2022 0:00
84918,5/19/2022 0:00
108665,5/20/2022 0:00
33967,5/21/2022 0:00
34298,5/16/2022 0:00
34057,5/17/2022 0:00
74766,5/18/2022 0:00
8428,5/19/2022 0:00
97302,5/20/2022 0:00
41125,5/21/2022 0:00
37586,5/16/2022 0:00
45027,5/17/2022 0:00
49676,5/18/2022 0:00
23607,5/19/2022 0:00
91688,5/20/2022 0:00
76847,5/21/2022 0:00
85211,5/16/2022 0:00
8247,5/17/2022 0:00
18552,5/18/2022 0:00
109687,5/19/2022 0:00
1427,5/20/2022 0:00
113797,5/21/2022 0:00
88804,5/16/2022 0:00
116280,5/17/2022 0:00
32649,5/18/2022 0:00
129523,5/19/2022 0:00
42140,5/20/2022 0:00
121163,5/21/2022 0:00
66781,5/16/2022 0:00
100224,5/17/2022 0:00
42911,5/18/2022 0:00
24982,5/19/2022 0:00
97822,5/20/2022 0:00
18048,5/21/2022 0:00
79083,5/16/2022 0:00
129241,5/17/2022 0:00
20327,5/18/2022 0:00
68308,5/19/2022 0:00
3633,5/20/2022 0:00
42358,5/21/2022 0:00
63175,5/16/2022 0:00
121833,5/17/2022 0:00
119822,5/18/2022 0:00
100220,5/19/2022 0:00
124241,5/20/2022 0:00
116461,5/21/2022 0:00
12903,5/16/2022 0:00
56501,5/17/2022 0:00
114899,5/18/2022 0:00
14231,5/19/2022 0:00
12030,5/20/2022 0:00
118775,5/21/2022 0:00
70887,5/16/2022 0:00
57633,5/17/2022 0:00
111912,5/18/2022 0:00
123961,5/19/2022 0:00
48194,5/20/2022 0:00
112682,5/21/2022 0:00
122041,5/16/2022 0:00
122905,5/17/2022 0:00
28623,5/18/2022 0:00
81461,5/19/2022 0:00
19210,5/20/2022 0:00
5433,5/21/2022 0:00
60729,5/16/2022 0:00
56825,5/17/2022 0:00
42776,5/18/2022 0:00
60472,5/19/2022 0:00
14360,5/20/2022 0:00
116689,5/21/2022 0:00
82137,5/16/2022 0:00
59326,5/17/2022 0:00
48788,5/18/2022 0:00
80417,5/19/2022 0:00
85253,5/20/2022 0:00
120139,5/21/2022 0:00
36082,5/16/2022 0:00
108013,5/17/2022 0:00
75300,5/18/2022 0:00
63266,5/19/2022 0:00
47953,5/20/2022 0:00
99245,5/21/2022 0:00
126215,5/16/2022 0:00
116619,5/17/2022 0:00
59590,5/18/2022 0:00
11793,5/19/2022 0:00
110422,5/20/2022 0:00
119543,5/21/2022 0:00
63652,5/16/2022 0:00
129625,5/17/2022 0:00
78093,5/18/2022 0:00
5123,5/19/2022 0:00
15920,5/20/2022 0:00
1824,5/21/2022 0:00
15922,5/16/2022 0:00
72425,5/17/2022 0:00
106089,5/18/2022 0:00
104621,5/19/2022 0:00
8469,5/20/2022 0:00
16990,5/21/2022 0:00
51770,5/16/2022 0:00
18093,5/17/2022 0:00
3729,5/18/2022 0:00
85338,5/19/2022 0:00
46793,5/20/2022 0:00
111692,5/21/2022 0:00
108573,5/16/2022 0:00
122455,5/17/2022 0:00
128730,5/18/2022 0:00
121321,5/19/2022 0:00
57179,5/20/2022 0:00
23563,5/21/2022 0:00
74483,5/16/2022 0:00
96486,5/17/2022 0:00
30648,5/18/2022 0:00
41846,5/19/2022 0:00
91671,5/20/2022 0:00
96428,5/21/2022 0:00
37916,5/16/2022 0:00
55473,5/17/2022 0:00
49542,5/18/2022 0:00
119533,5/19/2022 0:00
65219,5/20/2022 0:00
102132,5/21/2022 0:00
98057,5/16/2022 0:00
26314,5/17/2022 0:00
15506,5/18/2022 0:00
24924,5/19/2022 0:00
32192,5/20/2022 0:00
39142,5/21/2022 0:00
129674,5/16/2022 0:00
48452,5/17/2022 0:00
106298,5/18/2022 0:00
122036,5/19/2022 0:00
124380,5/20/2022 0:00
114431,5/21/2022 0:00
107424,5/16/2022 0:00
51640,5/17/2022 0:00
80726,5/18/2022 0:00
124167,5/19/2022 0:00
24504,5/20/2022 0:00
34479,5/21/2022 0:00
86950,5/16/2022 0:00
46155,5/17/2022 0:00
54070,5/18/2022 0:00
48615,5/19/2022 0:00
7300,5/20/2022 0:00
71011,5/21/2022 0:00
124088,5/16/2022 0:00
45612,5/17/2022 0:00
12491,5/18/2022 0:00
28148,5/19/2022 0:00
26647,5/20/2022 0:00
88722,5/21/2022 0:00
14410,5/16/2022 0:00
43030,5/17/2022 0:00
22530,5/18/2022 0:00
97862,5/19/2022 0:00
100423,5/20/2022 0:00
58112,5/21/2022 0:00
42775,5/16/2022 0:00
105548,5/17/2022 0:00
31261,5/18/2022 0:00
66962,5/19/2022 0:00
75388,5/20/2022 0:00
9294,5/21/2022 0:00
43774,5/16/2022 0:00
6481,5/17/2022 0:00
104295,5/18/2022 0:00
43514,5/19/2022 0:00
106964,5/20/2022 0:00
115944,5/21/2022 0:00
57935,5/16/2022 0:00
49878,5/17/2022 0:00
3836,5/18/2022 0:00
48576,5/19/2022 0:00
62311,5/20/2022 0:00
58206,5/21/2022 0:00
122598,5/16/2022 0:00
116929,5/17/2022 0:00
6292,5/18/2022 0:00
4178,5/19/2022 0:00
72961,5/20/2022 0:00
119676,5/21/2022 0:00
116270,5/16/2022 0:00
14790,5/17/2022 0:00
126901,5/18/2022 0:00
82890,5/19/2022 0:00
4098,5/20/2022 0:00
27315,5/21/2022 0:00
129639,5/16/2022 0:00
63003,5/17/2022 0:00
119449,5/18/2022 0:00
39768,5/19/2022 0:00
50352,5/20/2022 0:00
51824,5/21/2022 0:00
17548,5/16/2022 0:00
106112,5/17/2022 0:00
62897,5/18/2022 0:00
94715,5/19/2022 0:00
54172,5/20/2022 0:00
39614,5/21/2022 0:00
60253,5/16/2022 0:00
96608,5/17/2022 0:00
39794,5/18/2022 0:00
62561,5/19/2022 0:00
57703,5/20/2022 0:00
21512,5/21/2022 0:00
45105,5/16/2022 0:00
18416,5/17/2022 0:00
87987,5/18/2022 0:00
29310,5/19/2022 0:00
105433,5/20/2022 0:00
8534,5/21/2022 0:00
35177,5/16/2022 0:00
127745,5/17/2022 0:00
11539,5/18/2022 0:00
74940,5/19/2022 0:00
39774,5/20/2022 0:00
97403,5/21/2022 0:00
109120,5/16/2022 0:00
93698,5/17/2022 0:00
97640,5/18/2022 0:00
88402,5/19/2022 0:00
118484,5/20/2022 0:00
878,5/21/2022 0:00
110144,5/16/2022 0:00
31839,5/17/2022 0:00
113366,5/18/2022 0:00
20791,5/19/2022 0:00
92797,5/20/2022 0:00
16791,5/21/2022 0:00
82820,5/16/2022 0:00
61340,5/17/2022 0:00
67892,5/18/2022 0:00
111919,5/19/2022 0:00
93135,5/20/2022 0:00
112269,5/21/2022 0:00
112175,5/16/2022 0:00
108972,5/17/2022 0:00
9258,5/18/2022 0:00
74682,5/19/2022 0:00
7119,5/20/2022 0:00
43718,5/21/2022 0:00
128921,5/16/2022 0:00
61763,5/17/2022 0:00
55523,5/18/2022 0:00
34698,5/19/2022 0:00
89025,5/20/2022 0:00
58968,5/21/2022 0:00
74633,5/16/2022 0:00
128218,5/17/2022 0:00
101220,5/18/2022 0:00
18829,5/19/2022 0:00
123911,5/20/2022 0:00
123252,5/21/2022 0:00
109095,5/16/2022 0:00
15063,5/17/2022 0:00
87912,5/18/2022 0:00
7751,5/19/2022 0:00
125971,5/20/2022 0:00
113904,5/21/2022 0:00
41466,5/16/2022 0:00
36819,5/17/2022 0:00
95339,5/18/2022 0:00
74972,5/19/2022 0:00
120409,5/20/2022 0:00
94052,5/21/2022 0:00
114359,5/16/2022 0:00
41123,5/17/2022 0:00
122823,5/18/2022 0:00
31521,5/19/2022 0:00
23659,5/20/2022 0:00
27034,5/21/2022 0:00
113968,5/16/2022 0:00
115732,5/17/2022 0:00
48055,5/18/2022 0:00
30913,5/19/2022 0:00
85384,5/20/2022 0:00
57976,5/21/2022 0:00
65504,5/16/2022 0:00
21617,5/17/2022 0:00
27865,5/18/2022 0:00
127355,5/19/2022 0:00
30329,5/20/2022 0:00
18381,5/21/2022 0:00
34965,5/16/2022 0:00
84028,5/17/2022 0:00
59161,5/18/2022 0:00
31965,5/19/2022 0:00
97215,5/20/2022 0:00
46471,5/21/2022 0:00
87643,5/16/2022 0:00
34743,5/17/2022 0:00
108229,5/18/2022 0:00
96005,5/19/2022 0:00
78008,5/20/2022 0:00
49428,5/21/2022 0:00
1259,5/16/2022 0:00
84367,5/17/2022 0:00
105427,5/18/2022 0:00
66289,5/19/2022 0:00
123089,5/20/2022 0:00
98051,5/21/2022 0:00
34823,5/16/2022 0:00
29995,5/17/2022 0:00
112614,5/18/2022 0:00
45618,5/19/2022 0:00
77110,5/20/2022 0:00
120779,5/21/2022 0:00
113532,5/16/2022 0:00
113735,5/17/2022 0:00
1479,5/18/2022 0:00
42326,5/19/2022 0:00
106873,5/20/2022 0:00
122404,5/21/2022 0:00
46565,5/16/2022 0:00
50135,5/17/2022 0:00
51796,5/18/2022 0:00
27769,5/19/2022 0:00
129046,5/20/2022 0:00
39251,5/21/2022 0:00
86189,5/16/2022 0:00
118179,5/17/2022 0:00
46362,5/18/2022 0:00
97684,5/19/2022 0:00
117805,5/20/2022 0:00
6679,5/21/2022 0:00
87299,5/16/2022 0:00
30145,5/17/2022 0:00
46551,5/18/2022 0:00
39967,5/19/2022 0:00
42085,5/20/2022 0:00
91491,5/21/2022 0:00
15677,5/16/2022 0:00
88562,5/17/2022 0:00
116501,5/18/2022 0:00
126477,5/19/2022 0:00
30961,5/20/2022 0:00
14042,5/21/2022 0:00
2693,5/16/2022 0:00
22556,5/17/2022 0:00
29700,5/18/2022 0:00
105435,5/19/2022 0:00
2619,5/20/2022 0:00
87591,5/21/2022 0:00
48521,5/16/2022 0:00
23945,5/17/2022 0:00
58269,5/18/2022 0:00
97728,5/19/2022 0:00
70660,5/20/2022 0:00
18681,5/21/2022 0:00
120584,5/16/2022 0:00
18959,5/17/2022 0:00
107198,5/18/2022 0:00
73951,5/19/2022 0:00
63727,5/20/2022 0:00
40314,5/21/2022 0:00
126781,5/16/2022 0:00
63784,5/17/2022 0:00
27468,5/18/2022 0:00
25346,5/19/2022 0:00
100051,5/20/2022 0:00
124961,5/21/2022 0:00
97146,5/16/2022 0:00
14281,5/17/2022 0:00
40359,5/18/2022 0:00
38268,5/19/2022 0:00
68090,5/20/2022 0:00
106073,5/21/2022 0:00
104565,5/16/2022 0:00
1025,5/17/2022 0:00
51801,5/18/2022 0:00
55038,5/19/2022 0:00
111686,5/20/2022 0:00
128135,5/21/2022 0:00
63206,5/16/2022 0:00
5073,5/17/2022 0:00
45156,5/18/2022 0:00
84470,5/19/2022 0:00
112049,5/20/2022 0:00
6388,5/21/2022 0:00
70822,5/16/2022 0:00
83787,5/17/2022 0:00
118850,5/18/2022 0:00
25871,5/19/2022 0:00
61104,5/20/2022 0:00
15493,5/21/2022 0:00
75820,5/16/2022 0:00
88298,5/17/2022 0:00
74026,5/18/2022 0:00
88178,5/19/2022 0:00
34598,5/20/2022 0:00
102838,5/21/2022 0:00
30732,5/16/2022 0:00
92643,5/17/2022 0:00
30481,5/18/2022 0:00
29263,5/19/2022 0:00
112371,5/20/2022 0:00
77417,5/21/2022 0:00
126575,5/16/2022 0:00
4252,5/17/2022 0:00
78794,5/18/2022 0:00
60494,5/19/2022 0:00
94668,5/20/2022 0:00
21941,5/21/2022 0:00
87160,5/16/2022 0:00
94169,5/17/2022 0:00
89230,5/18/2022 0:00
62470,5/19/2022 0:00
96825,5/20/2022 0:00
14908,5/21/2022 0:00
92528,5/16/2022 0:00
52714,5/17/2022 0:00
114864,5/18/2022 0:00
7678,5/19/2022 0:00
37372,5/20/2022 0:00
14776,5/21/2022 0:00
46026,5/16/2022 0:00
73747,5/17/2022 0:00
121990,5/18/2022 0:00
47067,5/19/2022 0:00
118452,5/20/2022 0:00
69063,5/21/2022 0:00
112786,5/16/2022 0:00
75905,5/17/2022 0:00
125773,5/18/2022 0:00
34097,5/19/2022 0:00
97709,5/20/2022 0:00
126267,5/21/2022 0:00
60743,5/16/2022 0:00
79118,5/17/2022 0:00
115749,5/18/2022 0:00
74571,5/19/2022 0:00
35360,5/20/2022 0:00
63812,5/21/2022 0:00
29546,5/16/2022 0:00
2921,5/17/2022 0:00
118559,5/18/2022 0:00
55385,5/19/2022 0:00
84607,5/20/2022 0:00
94987,5/21/2022 0:00
91578,5/16/2022 0:00
67897,5/17/2022 0:00
13071,5/18/2022 0:00
18206,5/19/2022 0:00
41970,5/20/2022 0:00
85641,5/21/2022 0:00
98706,5/16/2022 0:00
103625,5/17/2022 0:00
30414,5/18/2022 0:00
100903,5/19/2022 0:00
38604,5/20/2022 0:00
30026,5/21/2022 0:00
36859,5/16/2022 0:00
58742,5/17/2022 0:00
80118,5/18/2022 0:00
109506,5/19/2022 0:00
46477,5/20/2022 0:00
110600,5/21/2022 0:00
9774,5/16/2022 0:00
97159,5/17/2022 0:00
11040,5/18/2022 0:00
10226,5/19/2022 0:00
930,5/20/2022 0:00
87560,5/21/2022 0:00
64421,5/16/2022 0:00
21806,5/17/2022 0:00
46842,5/18/2022 0:00
1812,5/19/2022 0:00
23621,5/20/2022 0:00
45521,5/21/2022 0:00
120350,5/16/2022 0:00
103182,5/17/2022 0:00
60449,5/18/2022 0:00
82381,5/19/2022 0:00
68906,5/20/2022 0:00
19181,5/21/2022 0:00
10611,5/16/2022 0:00
84370,5/17/2022 0:00
70409,5/18/2022 0:00
80316,5/19/2022 0:00
11929,5/20/2022 0:00
103,5/21/2022 0:00
10658,5/16/2022 0:00
47943,5/17/2022 0:00
81,5/18/2022 0:00
85764,5/19/2022 0:00
98788,5/20/2022 0:00
99530,5/21/2022 0:00
125594,5/16/2022 0:00
108500,5/17/2022 0:00
29823,5/18/2022 0:00
124023,5/19/2022 0:00
103269,5/20/2022 0:00
102434,5/21/2022 0:00
66513,5/16/2022 0:00
89540,5/17/2022 0:00
82310,5/18/2022 0:00
14713,5/19/2022 0:00
118402,5/20/2022 0:00
30739,5/21/2022 0:00
63265,5/16/2022 0:00
87945,5/17/2022 0:00
84891,5/18/2022 0:00
56869,5/19/2022 0:00
72851,5/20/2022 0:00
59992,5/21/2022 0:00
109209,5/16/2022 0:00
74311,5/17/2022 0:00
9706,5/18/2022 0:00
104256,5/19/2022 0:00
88770,5/20/2022 0:00
101173,5/21/2022 0:00
95155,5/16/2022 0:00
59488,5/17/2022 0:00
128997,5/18/2022 0:00
105369,5/19/2022 0:00
14371,5/20/2022 0:00
129457,5/21/2022 0:00
107266,5/16/2022 0:00
119306,5/17/2022 0:00
35941,5/18/2022 0:00
24242,5/19/2022 0:00
26867,5/20/2022 0:00
5078,5/21/2022 0:00
39889,5/16/2022 0:00
108084,5/17/2022 0:00
101221,5/18/2022 0:00
4419,5/19/2022 0:00
126040,5/20/2022 0:00
124623,5/21/2022 0:00
16460,5/16/2022 0:00
113652,5/17/2022 0:00
126090,5/18/2022 0:00
39322,5/19/2022 0:00
30148,5/20/2022 0:00
11416,5/21/2022 0:00
90116,5/16/2022 0:00
109250,5/17/2022 0:00
68444,5/18/2022 0:00
55534,5/19/2022 0:00
117967,5/20/2022 0:00
118749,5/21/2022 0:00
128799,5/16/2022 0:00
28459,5/17/2022 0:00
40975,5/18/2022 0:00
75205,5/19/2022 0:00
47193,5/20/2022 0:00
124463,5/21/2022 0:00
53103,5/16/2022 0:00
29009,5/17/2022 0:00
98913,5/18/2022 0:00
25736,5/19/2022 0:00
30035,5/20/2022 0:00
95125,5/21/2022 0:00
114511,5/16/2022 0:00
65835,5/17/2022 0:00
84265,5/18/2022 0:00
13075,5/19/2022 0:00
120067,5/20/2022 0:00
27882,5/21/2022 0:00
58122,5/16/2022 0:00
93501,5/17/2022 0:00
109704,5/18/2022 0:00
3418,5/19/2022 0:00
123722,5/20/2022 0:00
21417,5/21/2022 0:00
69153,5/16/2022 0:00
105651,5/17/2022 0:00
52594,5/18/2022 0:00
80268,5/19/2022 0:00
127733,5/20/2022 0:00
96932,5/21/2022 0:00
125070,5/16/2022 0:00
83314,5/17/2022 0:00
41495,5/18/2022 0:00
110680,5/19/2022 0:00
88932,5/20/2022 0:00
10138,5/21/2022 0:00
102835,5/16/2022 0:00
114080,5/17/2022 0:00
29907,5/18/2022 0:00
120486,5/19/2022 0:00
24122,5/20/2022 0:00
36893,5/21/2022 0:00
37177,5/16/2022 0:00
82882,5/17/2022 0:00
6619,5/18/2022 0:00
117122,5/19/2022 0:00
71081,5/20/2022 0:00
46121,5/21/2022 0:00
109887,5/16/2022 0:00
101109,5/17/2022 0:00
76164,5/18/2022 0:00
101142,5/19/2022 0:00
79773,5/20/2022 0:00
18410,5/21/2022 0:00
85573,5/16/2022 0:00
108429,5/17/2022 0:00
57376,5/18/2022 0:00
34948,5/19/2022 0:00
42722,5/20/2022 0:00
21574,5/21/2022 0:00
99174,5/16/2022 0:00
55827,5/17/2022 0:00
80725,5/18/2022 0:00
118868,5/19/2022 0:00
46831,5/20/2022 0:00
17894,5/21/2022 0:00
25053,5/16/2022 0:00
100953,5/17/2022 0:00
93811,5/18/2022 0:00
43025,5/19/2022 0:00
119350,5/20/2022 0:00
19993,5/21/2022 0:00
10324,5/16/2022 0:00
25231,5/17/2022 0:00
104690,5/18/2022 0:00
102333,5/19/2022 0:00
81367,5/20/2022 0:00
97214,5/21/2022 0:00
76365,5/16/2022 0:00
13340,5/17/2022 0:00
46312,5/18/2022 0:00
76352,5/19/2022 0:00
7323,5/20/2022 0:00
93117,5/21/2022 0:00
61317,5/16/2022 0:00
16909,5/17/2022 0:00
43627,5/18/2022 0:00
5689,5/19/2022 0:00
19094,5/20/2022 0:00
32906,5/21/2022 0:00
106269,5/16/2022 0:00
44787,5/17/2022 0:00
8220,5/18/2022 0:00
41251,5/19/2022 0:00
45377,5/20/2022 0:00
33919,5/21/2022 0:00
117477,5/16/2022 0:00
47130,5/17/2022 0:00
13286,5/18/2022 0:00
111154,5/19/2022 0:00
120045,5/20/2022 0:00
83184,5/21/2022 0:00
35555,5/16/2022 0:00
7948,5/17/2022 0:00
21458,5/18/2022 0:00
119220,5/19/2022 0:00
64363,5/20/2022 0:00
41343,5/21/2022 0:00
115428,5/16/2022 0:00
115050,5/17/2022 0:00
62857,5/18/2022 0:00
56705,5/19/2022 0:00
104624,5/20/2022 0:00
124651,5/21/2022 0:00
17293,5/16/2022 0:00
8923,5/17/2022 0:00
118518,5/18/2022 0:00
129311,5/19/2022 0:00
6166,5/20/2022 0:00
21151,5/21/2022 0:00
61968,5/16/2022 0:00
48268,5/17/2022 0:00
92115,5/18/2022 0:00
35043,5/19/2022 0:00
15886,5/20/2022 0:00
43623,5/21/2022 0:00
84569,5/16/2022 0:00
83263,5/17/2022 0:00
81510,5/18/2022 0:00
60186,5/19/2022 0:00
84402,5/20/2022 0:00
31372,5/21/2022 0:00
96701,5/16/2022 0:00
45652,5/17/2022 0:00
74678,5/18/2022 0:00
26157,5/19/2022 0:00
51999,5/20/2022 0:00
1410,5/21/2022 0:00
40577,5/16/2022 0:00
28486,5/17/2022 0:00
14067,5/18/2022 0:00
126340,5/19/2022 0:00
91931,5/20/2022 0:00
2213,5/21/2022 0:00
25084,5/16/2022 0:00
40706,5/17/2022 0:00
59363,5/18/2022 0:00
25704,5/19/2022 0:00
8860,5/20/2022 0:00
56263,5/21/2022 0:00
63039,5/16/2022 0:00
121618,5/17/2022 0:00
83969,5/18/2022 0:00
109316,5/19/2022 0:00
78878,5/20/2022 0:00
95259,5/21/2022 0:00
67381,5/16/2022 0:00
24731,5/17/2022 0:00
8478,5/18/2022 0:00
23973,5/19/2022 0:00
16761,5/20/2022 0:00
8968,5/21/2022 0:00
69248,5/16/2022 0:00
90401,5/17/2022 0:00
12966,5/18/2022 0:00
80570,5/19/2022 0:00
126236,5/20/2022 0:00
38245,5/21/2022 0:00
117372,5/16/2022 0:00
29942,5/17/2022 0:00
26513,5/18/2022 0:00
103697,5/19/2022 0:00
73528,5/20/2022 0:00
106246,5/21/2022 0:00
75996,5/16/2022 0:00
87889,5/17/2022 0:00
10722,5/18/2022 0:00
21884,5/19/2022 0:00
8146,5/20/2022 0:00
40911,5/21/2022 0:00
12285,5/16/2022 0:00
53851,5/17/2022 0:00
106442,5/18/2022 0:00
72008,5/19/2022 0:00
77970,5/20/2022 0:00
68074,5/21/2022 0:00
47097,5/16/2022 0:00
53040,5/17/2022 0:00
41634,5/18/2022 0:00
116820,5/19/2022 0:00
89532,5/20/2022 0:00
96109,5/21/2022 0:00
49632,5/16/2022 0:00
55142,5/17/2022 0:00
109648,5/18/2022 0:00
44716,5/19/2022 0:00
110742,5/20/2022 0:00
38170,5/21/2022 0:00
44204,5/16/2022 0:00
45218,5/17/2022 0:00
55601,5/18/2022 0:00
123630,5/19/2022 0:00
64756,5/20/2022 0:00
91843,5/21/2022 0:00
2038,5/16/2022 0:00
31240,5/17/2022 0:00
26309,5/18/2022 0:00
126348,5/19/2022 0:00
12035,5/20/2022 0:00
13381,5/21/2022 0:00
45983,5/16/2022 0:00
15445,5/17/2022 0:00
118944,5/18/2022 0:00
97428,5/19/2022 0:00
118987,5/20/2022 0:00
11365,5/21/2022 0:00
114620,5/16/2022 0:00
87699,5/17/2022 0:00
48429,5/18/2022 0:00
4475,5/19/2022 0:00
72186,5/20/2022 0:00
76828,5/21/2022 0:00
124772,5/16/2022 0:00
78816,5/17/2022 0:00
119921,5/18/2022 0:00
104331,5/19/2022 0:00
60901,5/20/2022 0:00
109658,5/21/2022 0:00
112357,5/16/2022 0:00
116343,5/17/2022 0:00
10117,5/18/2022 0:00
38722,5/19/2022 0:00
64823,5/20/2022 0:00
52893,5/21/2022 0:00
23904,5/16/2022 0:00
41517,5/17/2022 0:00
107926,5/18/2022 0:00
22174,5/19/2022 0:00
116028,5/20/2022 0:00
63251,5/21/2022 0:00
43927,5/16/2022 0:00
78133,5/17/2022 0:00
3393,5/18/2022 0:00
66248,5/19/2022 0:00
79880,5/20/2022 0:00
80382,5/21/2022 0:00
97978,5/16/2022 0:00
50484,5/17/2022 0:00
71121,5/18/2022 0:00
100433,5/19/2022 0:00
113555,5/20/2022 0:00
56598,5/21/2022 0:00
25058,5/16/2022 0:00
85719,5/17/2022 0:00
57899,5/18/2022 0:00
121190,5/19/2022 0:00
70765,5/20/2022 0:00
67234,5/21/2022 0:00
84677,5/16/2022 0:00
38036,5/17/2022 0:00
21497,5/18/2022 0:00
29893,5/19/2022 0:00
111687,5/20/2022 0:00
8836,5/21/2022 0:00
90599,5/16/2022 0:00
76330,5/17/2022 0:00
17703,5/18/2022 0:00
67225,5/19/2022 0:00
55794,5/20/2022 0:00
12623,5/21/2022 0:00
108774,5/16/2022 0:00
91673,5/17/2022 0:00
90594,5/18/2022 0:00
19373,5/19/2022 0:00
68449,5/20/2022 0:00
125431,5/21/2022 0:00
117199,5/16/2022 0:00
74981,5/17/2022 0:00
36232,5/18/2022 0:00
67213,5/19/2022 0:00
78618,5/20/2022 0:00
60337,5/21/2022 0:00
109961,5/16/2022 0:00
83234,5/17/2022 0:00
73699,5/18/2022 0:00
21983,5/19/2022 0:00
37968,5/20/2022 0:00
75189,5/21/2022 0:00
43551,5/16/2022 0:00
26865,5/17/2022 0:00
36491,5/18/2022 0:00
101986,5/19/2022 0:00
80186,5/20/2022 0:00
61089,5/21/2022 0:00
44649,5/16/2022 0:00
15942,5/17/2022 0:00
129415,5/18/2022 0:00
7009,5/19/2022 0:00
67362,5/20/2022 0:00
25563,5/21/2022 0:00
53462,5/16/2022 0:00
25753,5/17/2022 0:00
50908,5/18/2022 0:00
69858,5/19/2022 0:00
22014,5/20/2022 0:00
62871,5/21/2022 0:00
56660,5/16/2022 0:00
7997,5/17/2022 0:00
11582,5/18/2022 0:00
65457,5/19/2022 0:00
49249,5/20/2022 0:00
93856,5/21/2022 0:00
95541,5/16/2022 0:00
11915,5/17/2022 0:00
109070,5/18/2022 0:00
28614,5/19/2022 0:00
17467,5/20/2022 0:00
43824,5/21/2022 0:00
67356,5/16/2022 0:00
80029,5/17/2022 0:00
109621,5/18/2022 0:00
129295,5/19/2022 0:00
19876,5/20/2022 0:00
125644,5/21/2022 0:00
119702,5/16/2022 0:00
90745,5/17/2022 0:00
105863,5/18/2022 0:00
101716,5/19/2022 0:00
117900,5/20/2022 0:00
4041,5/21/2022 0:00
25012,5/16/2022 0:00
70578,5/17/2022 0:00
93641,5/18/2022 0:00
53408,5/19/2022 0:00
129661,5/20/2022 0:00
340,5/21/2022 0:00
115107,5/16/2022 0:00
111900,5/17/2022 0:00
109010,5/18/2022 0:00
23168,5/19/2022 0:00
98347,5/20/2022 0:00
101385,5/21/2022 0:00
97234,5/16/2022 0:00
127772,5/17/2022 0:00
101675,5/18/2022 0:00
19390,5/19/2022 0:00
123380,5/20/2022 0:00
43833,5/21/2022 0:00
3573,5/16/2022 0:00
106836,5/17/2022 0:00
864,5/18/2022 0:00
14436,5/19/2022 0:00
119406,5/20/2022 0:00
39367,5/21/2022 0:00
15352,5/16/2022 0:00
102772,5/17/2022 0:00
81791,5/18/2022 0:00
110767,5/19/2022 0:00
84126,5/20/2022 0:00
29192,5/21/2022 0:00
82303,5/16/2022 0:00
51577,5/17/2022 0:00
858,5/18/2022 0:00
128608,5/19/2022 0:00
57900,5/20/2022 0:00
105209,5/21/2022 0:00
109510,5/16/2022 0:00
36421,5/17/2022 0:00
55268,5/18/2022 0:00
91072,5/19/2022 0:00
85,5/20/2022 0:00
16591,5/21/2022 0:00
56510,5/16/2022 0:00
73213,5/17/2022 0:00
55091,5/18/2022 0:00
12603,5/19/2022 0:00
87789,5/20/2022 0:00
33995,5/21/2022 0:00
91082,5/16/2022 0:00
118936,5/17/2022 0:00
54259,5/18/2022 0:00
41359,5/19/2022 0:00
117063,5/20/2022 0:00
46532,5/21/2022 0:00
104601,5/16/2022 0:00
6756,5/17/2022 0:00
115434,5/18/2022 0:00
1481,5/19/2022 0:00
32344,5/20/2022 0:00
101443,5/21/2022 0:00
83718,5/16/2022 0:00
64257,5/17/2022 0:00
17455,5/18/2022 0:00
124886,5/19/2022 0:00
79617,5/20/2022 0:00
56776,5/21/2022 0:00
87550,5/16/2022 0:00
115112,5/17/2022 0:00
58608,5/18/2022 0:00
4515,5/19/2022 0:00
37258,5/20/2022 0:00
42661,5/21/2022 0:00
63147,5/16/2022 0:00
3502,5/17/2022 0:00
125389,5/18/2022 0:00
89849,5/19/2022 0:00
19363,5/20/2022 0:00
103332,5/21/2022 0:00
73730,5/16/2022 0:00
31546,5/17/2022 0:00
43331,5/18/2022 0:00
34353,5/19/2022 0:00
33104,5/20/2022 0:00
67470,5/21/2022 0:00
124086,5/16/2022 0:00
106427,5/17/2022 0:00
29441,5/18/2022 0:00
13721,5/19/2022 0:00
52732,5/20/2022 0:00
28255,5/21/2022 0:00
48520,5/16/2022 0:00
29454,5/17/2022 0:00
55283,5/18/2022 0:00
111836,5/19/2022 0:00
92691,5/20/2022 0:00
17850,5/21/2022 0:00
39489,5/16/2022 0:00
14812,5/17/2022 0:00
112225,5/18/2022 0:00
93171,5/19/2022 0:00
69400,5/20/2022 0:00
125481,5/21/2022 0:00
40806,5/16/2022 0:00
72017,5/17/2022 0:00
10561,5/18/2022 0:00
6879,5/19/2022 0:00
36245,5/20/2022 0:00
38424,5/21/2022 0:00
1648,5/16/2022 0:00
95674,5/17/2022 0:00
14126,5/18/2022 0:00
8781,5/19/2022 0:00
26899,5/20/2022 0:00
84824,5/21/2022 0:00
119540,5/16/2022 0:00
53022,5/17/2022 0:00
2277,5/18/2022 0:00
115889,5/19/2022 0:00
126769,5/20/2022 0:00
